property_value_amt,crdt_line_cnt,derog_cnt,debt_inc_rtio_amt,loan_amt,reason_cde,yoj_amt,mortgage_due_amt,rcnt_crdt_cnt,old_age_trade_amt,job_cde,delingq_cnt,target
0.19637366745723892,0.23943661971830987,0.0,0.14880000770155147,0.38063063063063063,0.0,0.41463414634146345,0.3006060575565993,0.058823529411764705,0.09496654885049706,0.6000000000000001,0.0,0
0.07014314036058114,0.22535211267605634,0.0,0.18164313589627035,0.08558558558558559,1.0,0.10975609756097561,0.1255059913909134,0.11764705882352941,0.2109737940417698,0.4,0.06666666666666667,0
0.04472649777275627,0.23943661971830987,0.1,0.16349342205257297,0.47522522522522526,0.0,0.07317073170731707,0.1091477205543829,0.0,0.1774480182201723,0.4,0.06666666666666667,1
0.09783597060533619,0.4507042253521127,0.0,0.15969574445240697,0.12612612612612611,0.0,0.24390243902439024,0.15648813671893672,0.0,0.1995800605234949,0.4,0.06666666666666667,1
0.06897556223604184,0.4225352112676056,0.0,0.20036613090527144,0.46734234234234234,0.0,0.41463414634146345,0.05127966449217207,0.0,0.17479692418071155,0.4,0.0,0
0.0590558656648296,0.3380281690140845,0.0,0.19532117118188286,0.2916666666666667,0.0,0.8780487804878049,0.05307594965369936,0.058823529411764705,0.23611993352381697,0.4,0.0,0
0.07632422818958168,0.23943661971830987,0.0,0.17276038338315136,0.13288288288288289,0.0,0.04878048780487805,0.14372293936657046,0.058823529411764705,0.14994470869767662,0.4,0.0,0
0.1178416551776193,0.15492957746478875,0.0,0.1790041943463954,0.17567567567567566,1.0,0.24390243902439024,0.15799007263130616,0.0,0.2226939513615543,0.6000000000000001,0.0,0
0.09502081001616919,0.014084507042253521,0.0,0.17438049619500753,0.17004504504504503,0.0,0.34146341463414637,0.17476546402775436,0.0,0.0993101476968534,0.0,0.0,1
0.06211751496917712,0.014084507042253521,0.2,0.1545090403847525,0.10022522522522523,1.0,0.12195121951219512,0.1207762769600012,0.0,0.013039629953161361,0.4,0.0,1
0.08457983109036465,0.7042253521126761,0.0,0.2051536429875672,0.19707207207207206,1.0,0.5560975609756098,0.054665938760261344,0.0,0.20440247966000713,0.4,0.0,0
0.09623674238627022,0.2112676056338028,0.1,0.1815780855254308,0.26914414414414417,0.0,0.24390243902439024,0.1116715766804952,0.11764705882352941,0.08163321946814307,0.2,0.13333333333333333,1
0.15973058429619216,0.16901408450704225,0.0,0.19027686602005334,0.2961711711711712,0.0,0.5121951219512195,0.24613886743465824,0.0,0.18070725256117745,0.0,0.0,0
0.10075019842931257,0.4084507042253521,0.0,0.16239732177932706,0.23198198198198197,0.0,0.04878048780487805,0.17640073763418676,0.058823529411764705,0.09889245885985057,0.4,0.0,0
0.291817871965034,0.4647887323943662,0.0,0.18234340369052665,0.5574324324324325,0.0,0.12195121951219512,0.44280693456641346,0.058823529411764705,0.2038779423410074,0.6000000000000001,0.0,0
0.023820952484287818,0.1267605633802817,0.0,0.15741085015928566,0.1644144144144144,0.0,0.29268292682926833,0.09528412249960375,0.11764705882352941,0.07500257594166157,0.4,0.0,0
0.0904672553304659,0.5070422535211268,0.0,0.16964290048102232,0.1036036036036036,1.0,0.3170731707317073,0.14409779439327575,0.058823529411764705,0.19034283625501344,0.4,0.0,0
0.10687821452537949,0.23943661971830987,0.0,0.12762694126913152,0.18918918918918917,0.0,0.024390243902439025,0.16784448296422272,0.0,0.07178499578320066,0.0,0.0,0
0.15340325435866348,0.323943661971831,0.0,0.19129383237147718,0.21283783783783783,1.0,0.4634146341463415,0.28898806753428413,0.11764705882352941,0.14677430302370623,0.4,0.0,1
0.06368607952032587,0.38028169014084506,0.0,0.17130287165023378,0.21283783783783783,0.0,0.14634146341463417,0.09292630953968305,0.11764705882352941,0.1458897766973063,0.2,0.0,0
0.3241373779497564,0.4084507042253521,0.0,0.07940320728268435,0.34234234234234234,0.0,0.17073170731707318,0.5597893767594915,0.0,0.18211711953908818,0.6000000000000001,0.06666666666666667,0
0.054251104776573904,0.36619718309859156,0.0,0.19756680088556478,0.14864864864864863,0.0,0.0,0.08789469844296793,0.11764705882352941,0.2744599573761483,0.4,0.0,1
0.028564386036709126,0.17746478873239435,0.02,0.16678215245468522,0.10585585585585586,0.0,0.12195121951219515,0.0265845172294943,0.15294117647058822,0.09400960269793254,0.4,0.013333333333333332,0
0.0475027390911053,0.22535211267605634,0.0,0.14189745678867982,0.12612612612612611,0.0,0.0,0.05657795097701308,0.0,0.14643912851485344,0.4,0.0,1
0.059544125607818764,0.676056338028169,0.0,0.20260926410287267,0.15653153153153151,1.0,0.04878048780487805,0.08789469844296793,0.0,0.22849312180721476,0.4,0.0,1
0.12029592798283778,0.4366197183098592,0.0,0.18241146673103115,0.1734234234234234,0.0,0.43902439024390244,0.18601111482891264,0.29411764705882354,0.20757835429173893,0.0,0.0,0
0.13739681970588824,0.5633802816901409,0.1,0.1990169831898714,0.13175675675675674,0.0,0.17073170731707318,0.2740643090214271,0.11764705882352941,0.17453701624777554,0.8,0.0,1
0.0349070478081964,0.7042253521126761,0.0,0.20382363925854927,0.38063063063063063,0.0,0.04878048780487805,0.5893953764525632,0.23529411764705882,0.18883427290862037,0.0,0.06666666666666667,0
0.11647122509608931,0.4507042253521127,0.0,0.18611623581310535,0.30180180180180183,0.0,0.2682926829268293,0.18004865567930523,0.058823529411764705,0.24204038288556234,0.6000000000000001,0.0,0
0.08473314942995061,0.3943661971830986,0.0,0.2312306965689903,0.0518018018018018,0.0,0.0,0.18141222228651502,0.0,0.13439930162513103,0.6000000000000001,0.0,1
0.13341290162033898,0.29577464788732394,0.0,0.17942898667089438,0.12612612612612611,0.0,0.21951219512195122,0.22124748733920857,0.058823529411764705,0.11427298891084271,0.2,0.0,0
0.12577646893711472,0.26760563380281693,0.0,0.13083749343385567,0.2882882882882883,0.0,0.24390243902439024,0.2010254423415105,0.0,0.10846060575625428,0.6000000000000001,0.06666666666666667,0
0.14070613709725927,0.3380281690140845,0.0,0.19790036260875282,0.3096846846846847,0.0,0.024390243902439025,0.20909111492954485,0.058823529411764705,0.16526995966564853,0.4,0.0,0
0.061327335834387896,0.38028169014084506,0.0,0.18488348923683365,0.11824324324324324,0.0,0.24390243902439024,0.11032813651767226,0.1764705882352941,0.2605358011077149,0.4,0.06666666666666667,1
0.11991617024940177,0.29577464788732394,0.04,0.20212442317762536,0.3445945945945946,1.0,0.12195121951219512,0.17798317932410368,0.5882352941176471,0.10055687955026628,0.4,0.0,0
0.11221015462744233,0.22253521126760561,0.0,0.15064129628577944,0.2454954954954955,1.0,0.1951219512195122,0.21681463796300254,0.047058823529411764,0.15194529626186154,0.4,0.0,0
0.0824027106682439,0.26760563380281693,0.0,0.16723478669171993,0.12162162162162161,1.0,0.17073170731707318,0.1409882587355058,0.058823529411764705,0.05943446212888198,0.4,0.0,1
0.11566689349918446,0.49295774647887325,0.0,0.18792726382172184,0.5281531531531531,1.0,0.1951219512195122,0.09894411641135432,0.11764705882352941,0.17384265242606245,1.0,0.0,0
0.17926452013128766,0.4647887323943662,0.0,0.13479643106777975,0.41554054054054057,0.0,0.5853658536585367,0.2614852812796393,0.0,0.20583783476032472,0.4,0.4,1
0.23638385722996216,0.2535211267605634,0.0,0.11226391410218256,0.28153153153153154,0.0,0.5609756097560976,0.256325364099958,0.0,0.17341793097770947,0.4,0.0,0
0.11321969692502379,0.04225352112676056,0.0,0.16300288150408432,0.08896396396396397,0.0,0.07317073170731708,0.2074759677674993,0.058823529411764705,0.04337032282137718,0.6000000000000001,0.0,1
0.2059006332047425,0.35211267605633806,0.0,0.20610238936092115,0.14076576576576574,0.0,0.17073170731707318,0.3963098164216691,0.1764705882352941,0.1709406612802267,0.6000000000000001,0.06666666666666667,0
0.05811472693414033,0.29577464788732394,0.0,0.17079049658760448,0.08333333333333334,0.0,0.0,0.12067816054361524,0.0,0.14655700748581357,0.2,0.0,0
0.02761381233127612,0.22535211267605634,0.0,0.18597151493352498,0.12725225225225223,0.0,0.04878048780487805,0.05973025532910511,0.023529411764705882,0.11724562115034506,0.4,0.0,0
0.06805565219852602,0.14084507042253522,0.0,0.161622905850118,0.11148648648648649,0.0,0.12195121951219512,0.13227602412154357,0.0,0.27665095272645146,0.4,0.0,0
0.2721341559058814,0.5915492957746479,0.0,0.20290036709929749,0.30743243243243246,1.0,0.21951219512195122,0.513382827614488,0.058823529411764705,0.10192290941228341,0.4,0.0,0
0.08236850888479777,0.4366197183098592,0.0,0.20045257162809366,0.28153153153153154,0.0,0.5121951219512195,0.12212223292837249,0.058823529411764705,0.2451977188785109,0.4,0.0,0
0.11313478215233003,0.18309859154929578,0.0,0.18833837166392028,0.23536036036036034,0.0,0.4878048780487805,0.18693441546515985,0.058823529411764705,0.17340552330471912,0.4,0.0,0
0.27512268415596486,0.36619718309859156,0.0,0.2007246234721923,0.26914414414414417,0.0,0.21951219512195122,0.4691524502688138,0.11764705882352941,0.08773930439135356,0.4,0.0,0
0.04791316049245851,0.2535211267605634,0.0,0.17274929596729627,0.09572072072072073,1.0,0.4878048780487805,0.10689657774971256,0.0,0.19384151171409816,0.0,0.06666666666666667,0
0.05145717288058035,0.16901408450704225,0.0,0.1486872366819196,0.23873873873873871,0.0,0.6829268292682927,0.05675405736539811,0.0,0.2710908890222415,0.4,0.0,0
0.09971942743855769,0.29577464788732394,0.0,0.13692125906354963,0.21509009009009009,0.0,0.17073170731707318,0.060110141966907095,0.0,0.13376547766665003,0.6000000000000001,0.0,0
0.12718110080209077,0.28169014084507044,0.0,0.12381235876371671,0.18018018018018017,0.0,0.34146341463414637,0.1321678444829642,0.0,0.21168360919154275,0.6000000000000001,0.0,0
0.21334718702124875,0.18309859154929578,0.4,0.2180954959248622,0.17905405405405406,0.0,0.024390243902439025,0.42409688870327833,0.058823529411764705,0.057701034469570506,0.4,0.0,1
0.1027999466923927,0.26760563380281693,0.0,0.16614517718851557,0.22635135135135134,0.0,0.04878048780487805,0.22565769446547937,0.0,0.09145066215842522,0.6000000000000001,0.0,0
0.10951882808178709,0.4366197183098592,0.0,0.166981231531269,0.08445945945945946,1.0,0.0,0.187779726129408,0.0,0.1494197102636927,0.4,0.06666666666666667,0
0.08339102427265191,0.2112676056338028,0.0,0.11869802436669069,0.0990990990990991,0.0,0.0975609756097561,0.13376034939507456,0.11764705882352941,0.07344548126994319,0.2,0.0,0
0.08255602900782985,0.28169014084507044,0.0,0.19986739289799124,0.14527027027027026,0.0,0.1804878048780488,0.15582144824862196,0.0,0.14931374955160304,0.6000000000000001,0.0,1
0.08942351124943831,0.5070422535211268,0.0,0.19742637787028858,0.13288288288288289,0.0,0.3170731707317073,0.15643782060796957,0.1764705882352941,0.2112914127461273,0.2,0.0,0
0.2798649383365432,0.3098591549295775,0.0,0.19971304192108957,0.04279279279279279,0.0,0.024390243902439025,0.42497742064520344,0.0,0.11293403797470032,0.8,0.0,0
0.07322837710178806,0.4225352112676056,0.0,0.10451867665764714,0.05855855855855856,0.0,0.21951219512195122,0.1408574368469912,0.058823529411764705,0.13163501177070147,0.6000000000000001,0.26666666666666666,0
0.058053399598305945,0.15492957746478875,0.0,0.14790708711457717,0.10923423423423424,0.0,0.36585365853658536,0.100954245044492,0.0,0.05890160021852869,0.4,0.0,0
0.07847422305931415,0.2112676056338028,0.0,0.11147854778715979,0.12387387387387387,0.0,0.41463414634146345,0.11594341450160633,0.0,0.17122651524913915,0.6000000000000001,0.0,0
0.11205683628785637,0.3380281690140845,0.0,0.2127682939685354,0.2759009009009009,0.0,0.024390243902439025,0.18883636445971816,0.1764705882352941,0.19841426305320925,0.0,0.0,0
0.10036454383666171,0.323943661971831,0.0,0.13769072177098904,0.12274774774774776,0.0,0.012195121951219513,0.1864815704664555,0.0,0.12332008897177366,0.4,0.0,0
0.5389729322368321,0.2112676056338028,0.0,0.2072554934488961,0.4380630630630631,1.0,0.07317073170731708,0.9055315016591737,0.23529411764705882,0.2683253393512399,0.6000000000000001,0.0,0
0.2374830317876093,0.22535211267605634,0.0,0.13499719908745691,0.17792792792792791,0.0,0.0975609756097561,0.2875414793439785,0.0,0.18928454226194621,0.4,0.0,0
0.1182178747955264,0.6901408450704225,0.1,0.2291635372962926,0.26576576576576577,0.0,0.0,0.19443151599926536,0.3529411764705882,0.03905545031153709,0.4,0.0,1
0.06805447282668306,0.38028169014084506,0.0,0.17602289246944985,0.23986486486486483,0.0,0.14634146341463417,0.11478111233826514,0.11764705882352941,0.14942037525058058,0.2,0.0,0
0.06086620144378701,0.23943661971830987,0.0,0.12183615338317061,0.06306306306306307,1.0,0.14634146341463417,0.11900766565950584,0.0,0.08500329395390509,0.4,0.0,0
0.09131168557003169,0.2535211267605634,0.0,0.1848297175923166,0.24211711711711711,0.0,0.21951219512195122,0.08091585385182408,0.0,0.23783656427910446,0.6000000000000001,0.0,0
0.11242008281549082,0.2112676056338028,0.0,0.1621469438981714,0.19932432432432431,1.0,0.1951219512195122,0.18858981551597911,0.0,0.07458587478934665,0.6000000000000001,0.0,0
0.04568296833740413,0.14084507042253522,0.0,0.11703956363759127,0.2927927927927928,0.0,0.5853658536585367,0.04633107497855276,0.0,0.08886603946733095,0.4,0.0,0
0.16437848872933297,0.29295774647887324,0.0,0.19041172141716875,0.23085585585585586,1.0,0.014634146341463417,0.2622601493885334,0.16470588235294117,0.26956902697213037,0.4,0.0,0
0.09640421318797182,0.22535211267605634,0.0,0.1264179339226032,0.06193693693693694,1.0,0.7560975609756098,0.1517458432602827,0.0,0.1990417828356706,0.2,0.0,0
0.20322110037751692,0.4366197183098592,0.0,0.16133426705405893,0.2781531531531532,0.0,0.3902439024390244,0.2775562471225474,0.0,0.25298537524663567,0.8,0.0,0
0.13515247508871825,0.28169014084507044,0.0,0.1916767111325909,0.19932432432432431,1.0,0.024390243902439025,0.24282303572192296,0.058823529411764705,0.2632391335283029,0.0,0.0,0
0.18326259067895256,0.28169014084507044,0.1,0.0964701899079428,0.24662162162162163,0.0,0.17073170731707318,0.3248835810982497,0.058823529411764705,0.18409560713554052,0.4,0.0,0
0.03994532432135996,0.11267605633802817,0.0,0.13356049925512076,0.14864864864864863,1.0,0.0,0.05801497910623492,0.0,0.26918276791991447,0.4,0.0,0
0.07243937733884179,0.18309859154929578,0.0,0.17813008532910932,0.15427927927927926,0.0,0.07317073170731708,0.12203417973417999,0.0,0.1636470204748421,0.4,0.0,0
0.04262721589227146,0.1267605633802817,0.0,0.12390244170539158,0.16554054054054054,1.0,0.0,0.05801497910623492,0.058823529411764705,0.27033346951332216,0.4,0.0,0
0.04498124209083758,0.22535211267605634,0.0,0.15344284350264364,0.16779279279279277,0.0,0.15853658536585366,0.14651598668635704,0.15294117647058822,0.2949582493970962,0.4,0.0,0
0.10622012503700279,0.26760563380281693,0.0,0.17180350631739935,0.1948198198198198,0.0,0.1951219512195122,0.17775424101920312,0.0,0.10191268348623589,0.4,0.0,1
0.1120403250820548,0.47887323943661975,0.0,0.35089776582825283,0.28716216216216217,0.0,0.024390243902439025,0.15304148311768687,0.11764705882352941,0.16047019444089314,1.0,0.3333333333333333,1
0.10214657469138788,0.3098591549295775,0.0,0.13195525545036543,0.18693693693693691,1.0,0.34146341463414637,0.022098835936772775,0.0,0.23231370518145159,0.4,0.06666666666666667,0
0.12996677709518356,0.47887323943661975,0.0,0.14713525342842557,0.2522522522522523,0.0,0.0975609756097561,0.366384309423956,0.11764705882352941,0.08874320112848932,0.6000000000000001,0.0,0
0.0649786710602199,0.26760563380281693,0.0,0.1824017632653364,0.2567567567567568,0.0,0.6146341463414634,0.11634443390601452,0.0,0.26861899568117426,0.4,0.0,0
0.06482417334879098,0.5070422535211268,0.0,0.12632267744100756,0.0945945945945946,0.0,0.36585365853658536,0.13534782269608817,0.0,0.1909754363229576,0.4,0.26666666666666666,0
0.12953394762881393,0.2535211267605634,0.0,0.1328811623114907,0.2747747747747748,0.0,0.29268292682926833,0.20680927929718454,0.0,0.10593502927159398,0.6000000000000001,0.06666666666666667,0
0.031495125066487085,0.18309859154929578,0.0,0.18291808098128837,0.12387387387387387,0.0,0.0,0.06573799897858294,0.023529411764705882,0.11813149631147528,0.4,0.0,0
0.06924092090070988,0.23943661971830987,0.0,0.1645138516622466,0.11373873873873873,1.0,0.14634146341463417,0.13781331213347855,0.0,0.12394372604605762,0.4,0.0,0
0.023437656635322893,0.2112676056338028,0.0,0.18665291984333093,0.08333333333333334,1.0,0.5121951219512195,0.12537265369685047,0.0,0.16269167100761722,0.2,0.0,0
0.10821326345162041,0.22535211267605634,0.0,0.18465032472448537,0.24324324324324323,0.0,0.07317073170731708,0.23280761383391155,0.0,0.11090616217204412,0.4,0.0,1
0.12514692024733787,0.5492957746478874,0.06000000000000001,0.1887094847331579,0.23536036036036034,0.0,0.0975609756097561,0.22626400360263352,0.058823529411764705,0.18660652055917148,0.2,0.8,1
0.12142222809287317,0.16901408450704225,0.0,0.18029444574325265,0.13288288288288289,0.0,0.21951219512195122,0.16346446550453222,0.0,0.12599998714863145,0.2,0.0,0
0.022568459587054744,0.056338028169014086,0.0,0.11481295125182783,0.13738738738738737,1.0,0.6585365853658537,0.09867794418433809,0.058823529411764705,0.180611979078438,0.4,0.0,0
0.06387242027151499,0.1971830985915493,0.0,0.0024874875472294597,0.4301801801801802,0.0,0.0,0.09104649963395028,0.058823529411764705,0.20447463351932194,0.4,0.0,1
0.06702606057961408,0.47887323943661975,0.0,0.17432444659322235,0.07995495495495496,1.0,0.12195121951219512,0.15033950795875084,0.0,0.10553200063437758,0.4,0.0,0
0.09407849191363696,0.4084507042253521,0.0,0.1470451946450267,0.060810810810810814,0.0,0.0975609756097561,0.1249374193369846,0.23529411764705882,0.17918190213499452,0.4,0.0,0
0.0489710570356017,0.3380281690140845,0.0,0.19224438507475777,0.26914414414414417,0.0,0.8780487804878049,0.05217025965629064,0.058823529411764705,0.2405911592314365,0.4,0.0,0
0.12756085853552682,0.36619718309859156,0.0,0.1674633107962207,0.15427927927927926,0.0,0.24390243902439024,0.24703197840432517,0.0,0.1581680413441031,0.4,0.0,0
0.09637237014821165,0.22535211267605634,0.0,0.11253705073621087,0.1813063063063063,0.0,0.21951219512195122,0.14499845277958776,0.058823529411764705,0.17921061395181148,0.6000000000000001,0.0,0
0.11600419384627358,0.3380281690140845,0.0,0.1773510274949201,0.3524774774774775,0.0,0.07317073170731708,0.12366945334061238,0.11764705882352941,0.14754082893082887,0.2,0.0,0
0.17336766091644268,0.3943661971830986,0.30000000000000004,0.2101786976486383,0.15653153153153151,0.0,0.0,0.26903269792471196,0.058823529411764705,0.09030728403207611,0.2,0.13333333333333333,1
0.074295708619675,0.23943661971830987,0.0,0.16126866928203254,0.10923423423423424,0.0,0.0975609756097561,0.15627680905287467,0.11764705882352941,0.14702503403315811,0.4,0.0,0
0.05168361227443039,0.0,0.0,0.16726163080187215,0.38851351351351354,0.0,0.6439024390243904,0.07483012023034714,0.4117647058823529,0.26157152260596384,0.4,0.0,0
